household_id,geo_lat,geo_lon,village_id,season,year,age,gender,education_level,land_holding_size,mobile_money_txn_count,agri_input_spend,previous_loan_default,credit_access_score,psychometric_resilience,credit_score_label,soil_ph,soil_texture,bulk_density,soc_percent,land_cover_type,ndvi,evi,lst_day,rainfall_mm,soc_class_label,model_partition,data_source,proxy_flag,explainability_tag,timestamp,satellite_id,region_code
HH_00086,26.64803089169032,82.68747131362512,VLG_033,Rabi,2025,34,F,Primary,0.15,9,1016.39,0,0.178,0.47,Low,6.92,Clayey,1.27,0.87,Forest,0.842,0.172,32.0,381.1,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-04 14:00:00,Landsat-8,UP-KNP
HH_00087,26.187787356776067,75.61946518578988,VLG_082,Zaid,2023,62,F,Secondary,0.55,7,1297.99,0,0.15,0.915,Medium,6.26,Clayey,1.37,0.59,Forest,0.791,0.292,32.8,419.6,Medium,train,survey,0,"ndvi,soc_percent",2022-01-04 15:00:00,Landsat-8,MH-NGP
HH_00088,27.436063712881634,80.76807919638256,VLG_016,Kharif,2024,29,F,Primary,3.01,7,564.35,0,0.35,0.599,Medium,6.25,Clayey,1.52,0.56,Barren,0.491,0.626,33.3,659.3,Medium,train,satellite,0,"ndvi,soc_percent",2022-01-04 16:00:00,Sentinel-2,UP-KNP
HH_00089,25.361074625809746,76.19210442840573,VLG_004,Kharif,2024,32,M,Secondary,4.44,10,1672.86,0,0.183,0.893,Medium,6.98,Loamy,1.22,1.19,Agriculture,0.236,0.659,29.4,577.9,Low,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-04 17:00:00,Landsat-8,RJ-BHL
HH_00090,23.59797122969151,75.36461050825619,VLG_088,Kharif,2023,63,F,None,1.51,8,1387.48,0,0.249,0.231,High,6.96,Clayey,1.27,0.83,Agriculture,0.518,0.181,37.0,648.0,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-04 18:00:00,MODIS,MH-NGP
HH_00091,26.566223936114973,75.52743952162217,VLG_017,Rabi,2022,49,F,None,0.87,10,795.85,0,0.491,0.637,Low,7.3,Loamy,1.34,0.84,Barren,0.52,0.685,35.0,808.4,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-04 19:00:00,MODIS,BR-PTN
HH_00092,26.803925243084485,83.34164108208441,VLG_054,Kharif,2023,49,M,None,0.12,8,124.51,0,0.159,0.294,High,6.43,Clayey,1.22,0.83,Forest,0.465,0.476,34.9,384.7,High,train,synthetic,1,"ndvi,soc_percent",2022-01-04 20:00:00,MODIS,UP-KNP
HH_00093,25.80638598784748,76.17972483628061,VLG_052,Rabi,2023,43,F,Secondary,2.29,8,1701.66,1,0.392,0.29,Low,5.53,Loamy,1.45,0.83,Agriculture,0.356,0.58,28.1,808.1,High,train,satellite,0,"age,txn_count",2022-01-04 21:00:00,Landsat-8,BR-PTN
HH_00094,26.854835899772805,75.45151364412293,VLG_049,Zaid,2025,31,F,Primary,0.65,11,325.01,0,0.517,0.871,Medium,6.55,Clayey,1.3,0.36,Barren,0.545,0.597,40.3,433.8,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-04 22:00:00,MODIS,BR-PTN
HH_00095,25.468977981821954,79.37899887142912,VLG_071,Zaid,2024,43,F,Primary,0.11,5,587.29,0,0.171,0.854,Low,6.53,Sandy,1.32,0.91,Agriculture,0.731,0.187,33.2,569.5,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-04 23:00:00,Sentinel-2,MP-GWL
HH_00096,25.61366414690997,83.43993471942025,VLG_090,Kharif,2025,22,F,Graduate+,2.19,12,329.37,0,0.32,0.656,Low,5.93,Clayey,1.35,1.57,Agriculture,0.558,0.472,30.2,517.6,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 00:00:00,Landsat-8,MP-GWL
HH_00097,25.137705091792746,77.62408376489302,VLG_078,Rabi,2023,55,M,Graduate+,1.33,12,823.25,0,0.446,0.558,Low,6.69,Clayey,1.13,0.82,Agriculture,0.434,0.183,27.5,458.3,Medium,train,synthetic,1,"psychometric_resilience,agri_input_spend",2022-01-05 01:00:00,MODIS,BR-PTN
HH_00098,23.127095633720476,79.21712617525917,VLG_044,Rabi,2024,63,M,Graduate+,0.02,17,1292.6,0,0.037,0.696,Low,5.91,Sandy,1.33,1.32,Agriculture,0.292,0.362,28.9,900.4,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 02:00:00,MODIS,BR-PTN
HH_00099,23.539457134966522,75.39922532563752,VLG_012,Kharif,2023,21,M,None,0.24,11,2571.68,0,0.224,0.329,High,7.39,Clayey,1.24,0.84,Agriculture,0.671,0.314,31.2,628.4,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 03:00:00,Landsat-8,BR-PTN
HH_00100,23.15714592843367,79.49078514134877,VLG_015,Zaid,2023,45,M,Secondary,2.4,18,511.99,0,0.122,0.579,Medium,6.22,Sandy,1.21,0.89,Forest,0.806,0.608,16.4,823.0,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 04:00:00,Sentinel-2,BR-PTN
HH_00101,26.182052056318902,80.77613080637134,VLG_085,Zaid,2022,18,F,Primary,0.13,16,364.55,0,0.166,0.986,Low,5.33,Sandy,1.35,0.9,Agriculture,0.554,0.189,40.3,439.2,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 05:00:00,Sentinel-2,MH-NGP
HH_00102,24.571779905381632,80.70907053752146,VLG_083,Zaid,2025,30,M,None,4.02,9,953.63,0,0.521,0.285,Medium,6.82,Clayey,1.41,0.22,Agriculture,0.293,0.611,35.5,586.7,Low,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 06:00:00,Landsat-8,BR-PTN
HH_00103,25.542853455823515,78.32426692174366,VLG_012,Zaid,2025,60,F,Primary,0.75,12,1730.67,0,0.313,0.559,Low,6.89,Loamy,1.3,0.35,Agriculture,0.361,0.314,38.2,412.8,Low,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 07:00:00,Sentinel-2,MP-GWL
HH_00104,27.537832369630465,78.15533180663135,VLG_019,Zaid,2023,20,F,Primary,0.19,13,745.51,0,0.301,0.401,Low,6.08,Clayey,1.45,0.75,Agriculture,0.697,0.137,31.4,366.1,High,train,synthetic,0,"ndvi,soc_percent",2022-01-05 08:00:00,Landsat-8,BR-PTN
HH_00105,24.246461145744377,76.06623618936598,VLG_065,Kharif,2022,42,F,None,2.85,12,875.97,0,0.054,0.422,Medium,5.86,Sandy,1.28,1.32,Agriculture,0.295,0.499,37.5,660.1,Low,test,satellite,0,"age,txn_count",2022-01-05 09:00:00,Landsat-8,BR-PTN
HH_00106,25.05191461517815,78.66798320646268,VLG_098,Kharif,2023,59,M,Primary,1.49,11,196.84,0,0.044,0.747,Medium,7.42,Sandy,1.13,0.66,Agriculture,0.556,0.697,35.6,614.2,Medium,train,satellite,0,"ndvi,soc_percent",2022-01-05 10:00:00,MODIS,MH-NGP
HH_00107,26.777755692715242,75.99494668872964,VLG_046,Kharif,2023,33,M,Secondary,0.73,10,672.62,0,0.433,0.496,High,7.69,Sandy,1.18,0.96,Agriculture,0.221,0.633,33.8,722.5,Low,train,survey,0,"ndvi,soc_percent",2022-01-05 11:00:00,Sentinel-2,MH-NGP
HH_00108,24.14399082745811,82.66595944712051,VLG_018,Zaid,2023,38,M,Primary,1.04,14,277.57,1,0.152,0.347,Medium,6.96,Clayey,1.45,0.52,Forest,0.409,0.654,30.5,971.4,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 12:00:00,MODIS,UP-KNP
HH_00109,23.384899549143967,84.66274297748186,VLG_044,Zaid,2022,30,M,Primary,0.04,10,787.88,0,0.17,0.5,Low,6.4,Sandy,1.48,1.08,Agriculture,0.325,0.317,34.6,414.3,Medium,test,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-05 13:00:00,Sentinel-2,BR-PTN
HH_00110,24.44875726456884,84.70074456666707,VLG_036,Kharif,2024,61,Other,Primary,2.17,12,1167.3,0,0.344,0.341,High,6.25,Sandy,1.34,0.36,Barren,0.504,0.223,35.3,531.4,High,test,synthetic,0,"ndvi,soc_percent",2022-01-05 14:00:00,Sentinel-2,MP-GWL
HH_00111,23.80610643627002,83.65071099375393,VLG_053,Kharif,2022,53,F,Graduate+,0.91,10,3784.98,0,0.199,0.482,High,6.68,Clayey,1.24,1.12,Agriculture,0.66,0.619,35.7,685.9,Low,train,synthetic,0,"age,txn_count",2022-01-05 15:00:00,Sentinel-2,MH-NGP
HH_00112,27.648488261712863,81.0079214933962,VLG_005,Zaid,2023,25,M,None,2.5,9,1064.43,0,0.15,0.983,Low,6.79,Loamy,1.27,0.79,Forest,0.462,0.119,31.3,479.3,Low,train,synthetic,0,"ndvi,soc_percent",2022-01-05 16:00:00,Sentinel-2,BR-PTN
HH_00113,27.040601897822086,82.0086569724388,VLG_013,Rabi,2024,61,F,Primary,1.98,12,987.82,0,0.205,0.601,Low,6.38,Clayey,1.3,0.74,Forest,0.668,0.669,29.8,644.0,Medium,train,survey,0,"psychometric_resilience,agri_input_spend",2022-01-05 17:00:00,Sentinel-2,MP-GWL
HH_00114,26.167018782552116,77.85205802680414,VLG_003,Kharif,2023,36,M,None,2.11,11,900.02,0,0.627,0.759,Medium,6.28,Clayey,1.3,1.01,Agriculture,0.533,0.323,32.6,526.3,Medium,train,survey,0,"ndvi,soc_percent",2022-01-05 18:00:00,Landsat-8,UP-KNP
HH_00115,27.35730295093859,81.30770420172621,VLG_085,Zaid,2022,64,F,Secondary,3.15,10,508.75,1,0.188,0.495,Medium,6.25,Loamy,1.36,1.2,Barren,0.735,0.52,33.6,538.5,Medium,train,satellite,0,"age,txn_count",2022-01-05 19:00:00,Landsat-8,MH-NGP
HH_00116,27.018360384495573,79.55649549439877,VLG_054,Zaid,2022,33,M,None,1.99,5,3202.23,0,0.356,0.162,Medium,5.88,Clayey,1.33,0.33,Agriculture,0.295,0.33,36.7,431.5,Low,train,satellite,0,"age,txn_count",2022-01-05 20:00:00,MODIS,MH-NGP
HH_00117,23.932850294430178,79.82017339776932,VLG_099,Kharif,2024,29,F,Primary,1.09,9,1533.38,1,0.467,0.534,Low,6.52,Sandy,1.18,1.01,Agriculture,0.648,0.473,26.9,655.5,Medium,train,satellite,0,"age,txn_count",2022-01-05 21:00:00,Landsat-8,MP-GWL
HH_00118,27.46279499244989,82.57776560375157,VLG_033,Rabi,2022,37,M,Primary,0.99,8,1582.56,1,0.212,0.704,Low,6.65,Loamy,1.19,0.3,Agriculture,0.812,0.3,26.1,643.5,Medium,train,survey,0,"age,txn_count",2022-01-05 22:00:00,MODIS,MP-GWL
HH_00119,25.696711209578254,77.81918355597251,VLG_026,Zaid,2023,35,M,Secondary,0.25,9,1717.59,0,0.808,0.781,Medium,6.72,Clayey,1.35,0.6,Forest,0.834,0.29,31.0,562.8,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-05 23:00:00,MODIS,BR-PTN
HH_00120,27.037200775820313,78.1803961169452,VLG_006,Kharif,2024,29,M,None,3.02,7,484.68,0,0.319,0.383,Medium,6.24,Sandy,1.26,0.04,Agriculture,0.832,0.315,30.9,696.1,High,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-06 00:00:00,Sentinel-2,UP-KNP
HH_00121,27.480456499617468,84.24641791128637,VLG_002,Zaid,2025,42,M,Secondary,2.86,9,1136.49,0,0.527,0.753,High,7.03,Sandy,1.29,0.72,Agriculture,0.841,0.573,31.1,528.1,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-06 01:00:00,MODIS,RJ-BHL
HH_00122,24.59001737485932,75.56224294850972,VLG_046,Zaid,2023,28,F,None,0.57,9,834.65,0,0.355,0.845,Medium,6.63,Sandy,1.3,0.86,Forest,0.821,0.223,42.3,971.7,Low,train,synthetic,0,"ndvi,soc_percent",2022-01-06 02:00:00,MODIS,RJ-BHL
HH_00123,23.550259622638382,79.8563429841334,VLG_096,Zaid,2025,39,M,Graduate+,3.97,6,278.31,0,0.361,0.65,Low,7.0,Sandy,1.25,1.09,Water,0.744,0.362,40.1,750.8,Low,train,synthetic,0,"age,txn_count",2022-01-06 03:00:00,MODIS,MP-GWL
HH_00124,24.139675812709708,84.12800800407862,VLG_001,Zaid,2024,63,F,Primary,1.78,10,98.67,0,0.43,0.528,Low,6.48,Loamy,1.31,0.9,Water,0.338,0.282,35.2,732.4,Low,train,synthetic,0,"age,txn_count",2022-01-06 04:00:00,Landsat-8,BR-PTN
HH_00125,25.13553894313128,81.10363007818157,VLG_079,Rabi,2024,51,F,Secondary,1.3,9,1239.06,1,0.234,0.47,Low,6.5,Sandy,1.37,0.82,Barren,0.551,0.15,29.0,367.8,High,test,synthetic,1,"psychometric_resilience,agri_input_spend",2022-01-06 05:00:00,Sentinel-2,UP-KNP
HH_00126,27.090073829612464,80.46407074212132,VLG_024,Kharif,2023,30,F,Primary,0.04,6,1145.88,0,0.378,0.678,Low,6.92,Sandy,1.29,1.08,Agriculture,0.39,0.536,35.4,588.7,Medium,test,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-06 06:00:00,Landsat-8,MH-NGP
HH_00127,27.303652916281717,77.49744179229356,VLG_059,Kharif,2022,63,F,Primary,0.96,14,842.06,0,0.442,0.626,Medium,6.31,Loamy,1.44,1.2,Agriculture,0.44,0.629,30.2,495.0,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-06 07:00:00,Landsat-8,RJ-BHL
HH_00128,23.034760652655955,78.43275489064449,VLG_078,Kharif,2023,55,M,None,2.05,12,2202.18,0,0.175,0.664,Medium,6.42,Sandy,1.46,1.11,Agriculture,0.824,0.247,33.2,535.8,Low,train,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-06 08:00:00,Landsat-8,RJ-BHL
HH_00129,25.55373651288783,83.52048415804693,VLG_023,Kharif,2022,29,F,Secondary,0.19,19,697.15,1,0.403,0.716,High,6.43,Sandy,1.22,1.43,Barren,0.868,0.325,32.1,640.6,High,test,synthetic,0,"age,txn_count",2022-01-06 09:00:00,Landsat-8,BR-PTN
HH_00130,25.087055015743896,80.59218131768458,VLG_014,Kharif,2022,56,F,Graduate+,1.23,14,1840.75,0,0.335,0.602,Medium,6.41,Clayey,1.34,0.64,Water,0.276,0.631,28.6,562.4,Medium,train,survey,0,"psychometric_resilience,agri_input_spend",2022-01-06 10:00:00,Landsat-8,MP-GWL
HH_00131,24.11053905235365,80.1474219375678,VLG_094,Rabi,2023,53,F,Primary,10.05,9,112.83,1,0.313,0.393,Low,6.38,Sandy,1.28,1.18,Forest,0.536,0.632,22.8,567.1,High,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-06 11:00:00,Landsat-8,UP-KNP
HH_00132,23.599326836668414,75.9957971354003,VLG_013,Zaid,2024,45,F,Secondary,2.52,9,774.1,0,0.217,0.484,High,6.26,Loamy,1.22,0.36,Barren,0.429,0.529,23.9,780.3,Medium,test,synthetic,0,"age,txn_count",2022-01-06 12:00:00,MODIS,MH-NGP
HH_00133,24.68807585701814,75.16028156455123,VLG_053,Zaid,2023,44,F,None,1.58,9,1262.72,0,0.133,0.474,High,7.61,Clayey,1.3,0.43,Forest,0.427,0.382,35.3,487.0,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-06 13:00:00,Landsat-8,MP-GWL
HH_00134,27.714548519562598,84.63685188687049,VLG_077,Kharif,2025,56,M,Graduate+,1.52,5,1216.71,1,0.458,0.778,Medium,7.21,Clayey,1.09,0.8,Water,0.605,0.193,32.7,599.1,Medium,train,synthetic,0,"age,txn_count",2022-01-06 14:00:00,MODIS,BR-PTN
HH_00135,24.616014660103776,78.76986167286842,VLG_005,Zaid,2024,30,F,Primary,0.09,10,110.55,0,0.271,0.3,Medium,6.28,Sandy,1.38,0.66,Barren,0.53,0.458,36.9,482.6,High,validation,synthetic,0,"ndvi,soc_percent",2022-01-06 15:00:00,Sentinel-2,MP-GWL
HH_00136,25.593953108716832,81.03213062099505,VLG_077,Zaid,2022,60,F,Primary,6.31,8,941.76,0,0.228,0.838,Medium,6.39,Clayey,1.39,1.01,Agriculture,0.898,0.331,35.0,483.9,Low,train,satellite,0,"ndvi,soc_percent",2022-01-06 16:00:00,Sentinel-2,MH-NGP
HH_00137,26.51509479447589,75.79715073187285,VLG_080,Zaid,2024,57,M,Primary,5.27,9,1033.96,1,0.137,0.706,Medium,7.31,Loamy,1.32,0.94,Agriculture,0.694,0.292,42.0,566.0,Medium,train,synthetic,0,"age,txn_count",2022-01-06 17:00:00,MODIS,RJ-BHL
HH_00138,24.81814801189647,81.83114285723046,VLG_017,Kharif,2023,44,F,Secondary,2.29,9,855.55,1,0.203,0.689,Low,7.06,Loamy,1.4,1.27,Agriculture,0.884,0.597,33.0,778.5,Low,train,satellite,0,"age,txn_count",2022-01-06 18:00:00,Landsat-8,RJ-BHL
HH_00139,27.858910413604804,84.32566708705961,VLG_019,Kharif,2024,48,M,Secondary,0.21,12,830.05,0,0.584,0.387,High,6.72,Loamy,1.23,0.96,Agriculture,0.28,0.35,31.4,411.5,Medium,test,synthetic,0,"age,txn_count",2022-01-06 19:00:00,MODIS,RJ-BHL
HH_00140,27.812236474710556,80.75665252997419,VLG_061,Rabi,2022,19,M,Primary,0.47,6,694.12,0,0.112,0.564,High,6.6,Clayey,1.02,0.94,Agriculture,0.601,0.405,26.9,572.1,Medium,validation,synthetic,0,"age,txn_count",2022-01-06 20:00:00,Sentinel-2,BR-PTN
HH_00141,24.25891147912682,76.2611532237541,VLG_080,Kharif,2022,35,F,Primary,0.41,10,260.61,0,0.373,0.853,Low,6.4,Sandy,1.25,0.46,Forest,0.881,0.35,32.9,592.7,Medium,train,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-06 21:00:00,Landsat-8,MH-NGP
HH_00142,25.486242529461926,80.81721527473476,VLG_079,Rabi,2024,43,F,None,1.47,6,493.96,0,0.277,0.778,Medium,6.51,Sandy,1.18,0.72,Agriculture,0.432,0.522,34.3,359.6,High,train,satellite,0,"ndvi,soc_percent",2022-01-06 22:00:00,Landsat-8,MH-NGP
HH_00143,24.50439154908385,82.66347213104652,VLG_039,Kharif,2025,59,F,Primary,0.47,20,1868.19,0,0.542,0.849,Low,6.44,Loamy,1.3,1.08,Forest,0.565,0.229,30.8,487.0,Low,train,synthetic,1,"age,txn_count",2022-01-06 23:00:00,Sentinel-2,UP-KNP
HH_00144,24.424202471887337,79.06416536574018,VLG_038,Zaid,2022,48,F,Primary,2.38,9,909.99,1,0.447,0.402,Medium,6.23,Clayey,1.44,1.68,Barren,0.72,0.495,34.0,713.4,Medium,train,satellite,0,"ndvi,soc_percent",2022-01-07 00:00:00,Sentinel-2,UP-KNP
HH_00145,23.184434736772666,83.79837747941468,VLG_051,Rabi,2025,55,M,Primary,1.58,12,608.76,0,0.306,0.305,High,7.39,Clayey,1.33,0.55,Agriculture,0.743,0.41,32.6,660.6,Low,validation,satellite,0,"psychometric_resilience,agri_input_spend",2022-01-07 01:00:00,Sentinel-2,UP-KNP
HH_00146,26.047821669899484,81.48682953357364,VLG_031,Rabi,2022,39,F,Primary,0.04,18,957.26,0,0.293,0.978,Medium,6.87,Sandy,1.27,1.15,Agriculture,0.803,0.558,39.2,657.7,Low,validation,synthetic,0,"psychometric_resilience,agri_input_spend",2022-01-07 02:00:00,Sentinel-2,MH-NGP
HH_00147,25.51339511614431,83.99248918289203,VLG_072,Rabi,2024,53,M,Secondary,2.73,12,1266.72,0,0.217,0.753,Low,6.83,Sandy,1.41,0.8,Forest,0.721,0.413,32.2,640.6,Medium,train,synthetic,0,"age,txn_count",2022-01-07 03:00:00,Landsat-8,BR-PTN
HH_00148,23.257393756249947,81.23505311247337,VLG_026,Kharif,2022,36,M,Secondary,0.42,12,186.83,0,0.152,0.519,Medium,5.81,Clayey,1.47,0.84,Barren,0.886,0.32,32.1,909.5,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-07 04:00:00,Landsat-8,MP-GWL
HH_00149,24.393232321183056,76.31287972004824,VLG_051,Rabi,2025,31,M,None,3.48,6,1527.28,0,0.1,0.681,Low,6.94,Sandy,1.34,0.55,Barren,0.72,0.169,34.2,624.0,Medium,train,synthetic,0,"age,txn_count",2022-01-07 05:00:00,MODIS,MP-GWL
HH_00150,27.54132942983327,78.0969171110519,VLG_096,Kharif,2025,31,F,Secondary,0.88,10,1201.52,0,0.15,0.746,High,5.47,Clayey,1.24,0.66,Agriculture,0.241,0.409,40.8,435.4,High,validation,synthetic,0,"age,txn_count",2022-01-07 06:00:00,MODIS,MH-NGP
HH_00151,24.197809453334862,77.01794948252457,VLG_062,Rabi,2024,46,F,None,0.83,5,115.24,0,0.454,0.809,Medium,5.91,Loamy,1.31,0.77,Agriculture,0.709,0.287,32.2,429.8,High,test,synthetic,0,"ndvi,soc_percent",2022-01-07 07:00:00,MODIS,BR-PTN
HH_00152,23.724474360456114,84.08826497716862,VLG_073,Kharif,2025,34,F,Secondary,0.02,11,1937.55,0,0.324,0.838,High,6.9,Loamy,1.32,1.07,Barren,0.458,0.639,29.4,567.7,Medium,train,synthetic,0,"ndvi,soc_percent",2022-01-07 08:00:00,Landsat-8,RJ-BHL
HH_00153,25.447263801387816,82.60400067287483,VLG_062,Rabi,2025,54,F,None,8.8,13,429.15,0,0.213,0.493,Low,6.88,Clayey,1.28,1.25,Agriculture,0.552,0.249,33.4,550.4,High,train,synthetic,0,"age,txn_count",2022-01-07 09:00:00,Sentinel-2,BR-PTN
HH_00154,27.928252270553003,81.76398368910006,VLG_016,Zaid,2024,26,M,Secondary,1.89,9,1404.72,1,0.099,0.295,Low,5.48,Clayey,1.43,0.66,Forest,0.505,0.579,30.8,519.7,Medium,train,synthetic,1,"ndvi,soc_percent",2022-01-07 10:00:00,Landsat-8,MH-NGP
HH_00155,24.210276357557504,78.00966319631621,VLG_048,Zaid,2022,18,F,Primary,1.1,15,1126.61,0,0.429,0.852,High,6.91,Sandy,1.38,0.63,Agriculture,0.601,0.379,25.7,712.6,High,test,satellite,0,"age,txn_count",2022-01-07 11:00:00,Sentinel-2,MH-NGP
HH_00156,26.36067773702939,76.84044772050214,VLG_099,Rabi,2024,21,M,Primary,0.2,8,1653.53,0,0.092,0.718,High,7.21,Sandy,1.18,1.03,Agriculture,0.823,0.108,35.7,815.3,High,train,synthetic,0,"ndvi,soc_percent",2022-01-07 12:00:00,Landsat-8,RJ-BHL
HH_00157,26.80809807664359,82.56451087988911,VLG_080,Kharif,2022,24,M,Secondary,2.4,13,737.66,1,0.423,0.711,Low,6.05,Clayey,1.17,0.73,Agriculture,0.323,0.261,23.9,573.7,Medium,test,survey,0,"ndvi,soc_percent",2022-01-07 13:00:00,Sentinel-2,RJ-BHL
HH_00158,24.188187719962,79.7415794587908,VLG_081,Kharif,2022,28,F,None,0.66,4,2061.24,0,0.083,0.36,High,6.89,Clayey,1.25,1.12,Agriculture,0.751,0.65,27.2,423.3,Low,train,synthetic,0,"ndvi,soc_percent",2022-01-07 14:00:00,Sentinel-2,UP-KNP
HH_00159,26.6410817430593,77.25789552150628,VLG_022,Kharif,2022,31,F,None,8.89,10,1609.95,0,0.05,0.556,High,6.54,Loamy,1.2,0.99,Agriculture,0.872,0.285,29.7,674.0,Low,train,synthetic,1,"ndvi,soc_percent",2022-01-07 15:00:00,Sentinel-2,BR-PTN
HH_00160,24.838915663596268,81.16621978165276,VLG_097,Zaid,2023,59,F,Secondary,6.01,11,133.76,0,0.167,0.766,Medium,6.63,Loamy,1.25,0.62,Barren,0.677,0.452,36.7,558.3,Medium,train,synthetic,0,"age,txn_count",2022-01-07 16:00:00,MODIS,UP-KNP
HH_00161,26.161529152967898,75.40333852138453,VLG_071,Zaid,2022,36,F,Secondary,2.66,14,780.03,1,0.2,0.413,High,6.63,Loamy,1.3,1.08,Agriculture,0.717,0.448,34.5,572.7,Medium,test,synthetic,0,"ndvi,soc_percent",2022-01-07 17:00:00,Sentinel-2,UP-KNP
HH_00162,26.167648553804472,78.26170254128253,VLG_012,Zaid,2024,57,F,Primary,7.09,11,1856.43,0,0.402,0.82,Medium,6.38,Clayey,1.28,0.95,Barren,0.469,0.496,39.4,540.4,Low,test,synthetic,0,"age,txn_count",2022-01-07 18:00:00,Landsat-8,RJ-BHL
HH_00163,25.678873420373794,79.68556994591134,VLG_022,Kharif,2024,20,F,None,0.22,10,347.15,0,0.352,0.744,Low,7.43,Loamy,1.32,0.73,Forest,0.557,0.67,34.4,520.1,Medium,train,satellite,0,"age,txn_count",2022-01-07 19:00:00,Landsat-8,RJ-BHL
HH_00164,23.45144885027204,76.47958334109406,VLG_056,Kharif,2024,25,M,Primary,0.66,6,983.78,0,0.132,0.51,Medium,7.13,Sandy,1.27,0.94,Agriculture,0.716,0.544,31.0,386.1,Medium,train,satellite,1,"age,txn_count",2022-01-07 20:00:00,Sentinel-2,RJ-BHL
HH_00165,27.17651247794619,84.8465447759084,VLG_061,Kharif,2023,46,M,Secondary,0.58,16,538.8,0,0.157,0.508,High,7.37,Loamy,1.16,0.5,Agriculture,0.576,0.437,23.9,571.8,Medium,train,synthetic,0,"age,txn_count",2022-01-07 21:00:00,MODIS,BR-PTN
HH_00166,24.603900324858678,77.09097364589614,VLG_053,Rabi,2025,54,M,Primary,0.15,9,1014.58,0,0.347,0.79,Medium,6.55,Loamy,1.2,0.68,Barren,0.222,0.648,30.4,557.0,Medium,train,synthetic,0,"age,txn_count",2022-01-07 22:00:00,MODIS,MP-GWL
HH_00167,23.93259255199927,76.30353130043265,VLG_019,Rabi,2023,60,M,Secondary,7.17,11,831.16,0,0.434,0.26,Low,6.44,Sandy,1.19,1.04,Barren,0.639,0.565,35.2,484.1,Low,train,synthetic,0,"age,txn_count",2022-01-07 23:00:00,Landsat-8,MP-GWL
HH_00168,23.20387570777382,77.03534873886896,VLG_085,Rabi,2024,26,M,Primary,0.12,10,273.06,0,0.192,0.625,Medium,6.71,Sandy,1.22,0.72,Barren,0.868,0.253,25.9,364.9,High,train,synthetic,0,"ndvi,soc_percent",2022-01-08 00:00:00,Landsat-8,UP-KNP
HH_00169,25.95446471594121,82.69061133159724,VLG_051,Zaid,2024,36,Other,None,3.89,14,1310.97,1,0.257,0.636,Low,7.05,Clayey,1.34,0.94,Forest,0.696,0.241,34.5,710.3,Medium,validation,synthetic,0,"ndvi,soc_percent",2022-01-08 01:00:00,Sentinel-2,MH-NGP
HH_00170,26.387821809211413,79.25505659271843,VLG_022,Zaid,2025,29,F,None,2.92,11,59.22,0,0.48,0.675,Medium,6.63,Clayey,1.26,0.36,Forest,0.825,0.61,32.8,400.1,High,train,synthetic,1,"ndvi,soc_percent",2022-01-08 02:00:00,Landsat-8,RJ-BHL
HH_00171,23.08293914463928,80.65415939752538,VLG_034,Kharif,2023,44,F,Primary,0.94,9,325.48,0,0.054,0.716,Medium,6.54,Loamy,1.21,0.78,Agriculture,0.348,0.174,31.4,604.8,Medium,train,survey,0,"psychometric_resilience,agri_input_spend",2022-01-08 03:00:00,MODIS,MP-GWL
HH_00172,25.560465291496406,75.21009156986361,VLG_066,Rabi,2024,54,M,Secondary,0.04,10,768.91,0,0.101,0.852,Medium,6.55,Sandy,1.29,0.87,Agriculture,0.559,0.209,31.2,669.8,Medium,train,synthetic,0,"age,txn_count",2022-01-08 04:00:00,Sentinel-2,MP-GWL
HH_00173,24.13247887598969,75.34431308573315,VLG_033,Kharif,2022,42,M,None,0.01,9,1669.86,0,0.275,0.971,Low,6.85,Loamy,1.33,0.61,Agriculture,0.504,0.521,29.4,362.3,High,test,satellite,0,"age,txn_count",2022-01-08 05:00:00,MODIS,UP-KNP
